"cutoff_date","forecast_start_date","model_id","model_family","model_variant","transfer_mode","lead_day","forecast_date","crps","n_samples_eff","n_samples_nominal","score_method","tau_rule","score_scale"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,7,"2023-01-01","1.7551495049999726",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,8,"2023-01-02","0.96059593009946165",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,9,"2023-01-03","0.61770253327789226",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,10,"2023-01-04","1.1727032783878300",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,11,"2023-01-05","1.9082268432648508",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,12,"2023-01-06","0.97667614335849540",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,13,"2023-01-07","0.61347712853602943",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,14,"2023-01-08","1.6592667887031081",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,15,"2023-01-09","2.9875563108088357",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,16,"2023-01-10","1.7402709424607132",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,17,"2023-01-11","1.6739830343632829",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,18,"2023-01-12","1.5969230490736825",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,19,"2023-01-13","1.7344259712776244",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,20,"2023-01-14","2.9203799149820657",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,21,"2023-01-15","2.1027527340306396",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,22,"2023-01-16","2.3830297498001562",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,23,"2023-01-17","1.7746841420976929",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,24,"2023-01-18","1.4654114061248276",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,25,"2023-01-19","1.3211893651427071",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,26,"2023-01-20","1.1718873750399037",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,27,"2023-01-21","1.0610158480612584",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","glofas_ensemble","ensemble","glofas",NA,28,"2023-01-22","0.94514325751071282",51,51,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,1,"2022-12-26","1.0508865209816396",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,2,"2022-12-27","0.16469010107444448",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,3,"2022-12-28","0.88479307106452654",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,4,"2022-12-29","1.0497093538333799",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,5,"2022-12-30","0.22069317249223616",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,6,"2022-12-31","0.77780237449396028",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,7,"2023-01-01","0.18005873385696372",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
"2022-12-25","2022-12-26","nws_nwm_ensemble","ensemble","nws_nwm",NA,8,"2023-01-02","0.12578321897893258",7,7,"quantile_check_loss_sum","k_over_m_plus_1","log_cms_plus1"
