"time","ELI_lon"
70823,191.705946052373
70824,192.687914572864
70825,193.615898807075
70826,191.872494887526
70827,191.956219392752
70828,191.661852285453
70829,190.796087805881
70830,191.592730009507
70831,192.459184770919
70832,194.902515227893
70833,194.77971342767
70834,195.784503754821
70835,196.91721451496
70836,195.20827016784
70837,194.269180310664
70838,191.601903140563
70839,191.225592034445
70840,195.248020063358
70841,198.768465909091
70842,199.701472962066
70843,199.371636998078
70844,199.364496237458
70845,198.271863021989
70846,197.116329479769
70847,195.523734177215
70848,193.654243467693
70849,191.646858351614
70850,192.387515710096
70851,195.105459534311
70852,195.287979038747
70853,199.132050063371
70854,201.502943284193
70855,205.880212096191
70856,206.426285930408
70857,204.990188882365
70858,208.682074797523
70859,208.023773448773
70860,208.168862134089
70861,206.992016469171
70862,206.413973287113
70863,206.753262414949
70864,206.258407057404
70865,205.316260744986
70866,203.517320032083
70867,202.981752706883
70868,203.358754690895
70869,206.675004943643
70870,207.592107814621
70871,205.458997911326
70872,201.524823321555
70873,200.902766649975
70874,202.452925637959
70875,202.302845733926
70876,199.420788953552
70877,197.401483285366
70878,197.252676970144
70879,196.614365518655
70880,197.746906438632
70881,201.109990393852
70882,199.21756729407
70883,198.322815160529
70884,200.44667504683
70885,200.992504692285
70886,200.903444810883
70887,199.046840930329
70888,201.542052826691
70889,200.292981727575
70890,198.906850327211
70891,196.505476768569
70892,195.206107559039
70893,193.89033757833
70894,193.350447112928
70895,196.284915983819
70896,198.454329102448
70897,200.116111475769
70898,205.165923110817
70899,206.22972657466
70900,203.079001260239
70901,199.632066950053
70902,199.550432024773
70903,201.582712792189
70904,198.145098838394
70905,196.258184221228
70906,196.751066017859
70907,196.55699642609
70908,195.442895940537
70909,192.485854058222
70910,191.427614194036
70911,191.0984708179
70912,190.054343793067
70913,190.473569782062
70914,191.44360551827
70915,191.972448149654
70916,193.163670969043
70917,196.121214852199
70918,196.634785550697
70919,199.739014949279
70920,198.773475036557
70921,196.489943139547
70922,194.286598075895
70923,194.595284108021
70924,195.894942225826
70925,197.723505154639
70926,199.907818825911
70927,200.92617151841
70928,200.746143830128
70929,196.873983134921
70930,192.33212799683
70931,190.870169433926
70932,188.685711613989
70933,189.320476495516
70934,190.028022794846
70935,191.04427353246
70936,190.048274493322
70937,188.267209536602
70938,190.012145845218
70939,188.471935392194
70940,189.807718957871
70941,191.764546669124
70942,194.022972206466
70943,194.709229734921
70944,194.899024318494
70945,196.642925266556
70946,200.885082730093
70947,199.607878942961
70948,198.404785935593
70949,197.521232030034
70950,192.788114975671
70951,193.913412503541
70952,193.939678146782
70953,192.588612719599
70954,192.671194595646
70955,195.029743276283
70956,196.383888122907
70957,194.728094493413
70958,192.87239748348
70959,187.617074859162
70960,187.992931000686
70961,188.985995359409
70962,191.270774713937
70963,193.638583408657
70964,194.896514458909
70965,196.558694873631
70966,196.238319144724
70967,194.093519417476
70968,191.277313041725
70969,190.626722982674
70970,188.079554017142
70971,190.184761882615
70972,196.3230664353
70973,198.856393080792
70974,202.45510270869
70975,202.208776862824
70976,196.545539658152
70977,192.95459861527
70978,191.884814971353
70979,188.258254000405
70980,186.004332508094
70981,188.03544704528
70982,188.380732946299
70983,187.585174281677
70984,188.583138883704
70985,188.668968908035
70986,189.343499102673
70987,190.625684672774
70988,189.848074267679
70989,188.693790039264
70990,187.645706819313
70991,189.166164753865
70992,191.354250774575
70993,193.455623508353
70994,195.383305309284
70995,192.971716039758
70996,195.365772592042
70997,202.728018687111
70998,203.431721663575
70999,205.017546774359
71000,201.36754592671
71001,196.975731876175
71002,196.667820411392
71003,193.246328778299
71004,192.880651790957
71005,193.132615644979
71006,192.344926778243
71007,193.226216920997
71008,193.85904507149
71009,192.761055891674
71010,191.981147421579
71011,191.520948034386
71012,190.85705778003
71013,194.430716074352
71014,195.717483852026
71015,195.798562058527
71016,197.437343201204
71017,196.706828052512
71018,197.227747198255
71019,198.893150222051
71020,201.571940866511
71021,201.78741425899
71022,201.627153425213
71023,200.803991992463
71024,200.116988416988
71025,200.931766381766
71026,201.404844492038
71027,203.062271326786
71028,205.084895422257
71029,202.044152801683
71030,199.199974098144
71031,196.197887181561
71032,193.697511470178
71033,191.539360378297
71034,192.949875119566
71035,192.391422547714
71036,190.507664586919
71037,189.570680905054
71038,190.005915909571
71039,192.220694027533
71040,192.659906301582
71041,193.432309209893
71042,194.82689701897
71043,194.388470720063
71044,191.814459622946
71045,190.165709442364
71046,188.205800122001
71047,187.832013226699
71048,186.681136919315
71049,184.315831606705
71050,183.538901629745
71051,186.136925580491
71052,185.149175412294
71053,184.342152445752
71054,183.522466184918
71055,186.150579423403
71056,187.968312559923
71057,189.382933844679
71058,190.587826638066
71059,191.353956555469
71060,190.763234128949
71061,190.95968807153
71062,191.822831552483
71063,192.269500678284
71064,192.70924223538
71065,192.186950970378
71066,191.518949044586
71067,189.831594403591
71068,190.419914853358
71069,189.514843899636
71070,188.597676701571
71071,189.698081290811
71072,192.526851328434
71073,193.120294171138
71074,195.17331381733
71075,197.761374719594
71076,199.848980309423
71077,200.581253101737
71078,201.248468472956
71079,201.305338412824
71080,201.138126262141
71081,200.073120263263
71082,199.567551000392
71083,198.251027126027
71084,196.68326454703
71085,196.133878551421
71086,194.878595760788
71087,194.925367647059
71088,195.555267137097
71089,197.916231839574
71090,200.077087628866
71091,199.18621062695
71092,198.450622952447
71093,197.508903748443
71094,196.99319238153
71095,198.411276223776
71096,197.503480402656
71097,197.539023998286
71098,199.672505692403
71099,202.719380619381
71100,203.548698341164
71101,203.680167597765
71102,201.630182086146
71103,201.781583886803
71104,201.360663707988
71105,199.369726416104
71106,199.655915703894
71107,200.968676635705
71108,199.027550817059
71109,197.96281927343
71110,199.356086867863
71111,200.672184567258
71112,202.108619384149
71113,201.259395424837
71114,201.734024439102
71115,201.282630522088
71116,199.40371379804
71117,198.64775284059
71118,196.719370134854
71119,197.056585404886
71120,199.706532104259
71121,204.03330830294
71122,205.449053619841
71123,205.302960128876
71124,205.249679044045
71125,205.738743108025
71126,206.841794101584
71127,208.112070358798
71128,210.542601468489
71129,209.01727478611
71130,209.593987405038
71131,211.436012968447
71132,211.351444309067
71133,211.615398588333
71134,211.584812321501
71135,210.06981018741
71136,210.536238401818
71137,211.182113881468
71138,212.388035749556
71139,214.147115756872
71140,215.138238699285
71141,215.451089211618
71142,214.738907354648
71143,214.680095841626
71144,216.945895522388
71145,216.127610628619
71146,214.96500411565
71147,214.360053796183
71148,211.418945002644
71149,208.833296582139
71150,207.736621114125
71151,205.674239350913
71152,209.078048665915
71153,210.22850678733
71154,209.522961630696
71155,208.055224929709
71156,206.056404798762
71157,204.038937024514
71158,201.532202072539
71159,203.56575266547
71160,207.674183331588
71161,209.537943815841
71162,211.161147769964
71163,214.335392025944
71164,215.782223995494
71165,216.329774668363
71166,216.800299263352
71167,215.52216263293
71168,215.111362755547
71169,213.506723300971
71170,214.982332546474
71171,213.839446358503
71172,210.87604678682
71173,211.971935007386
71174,212.024132060996
71175,212.046951334085
71176,212.566507391018
71177,212.249734914209
71178,211.42927844819
71179,208.796327809016
71180,209.079282464643
71181,211.120533127294
71182,211.507318056742
71183,210.973089292471
71184,211.472579864472
71185,212.741536094012
71186,214.251966186305
71187,215.699151512205
71188,214.726958692912
71189,213.307211906585
71190,211.567508627301
71191,212.295946529711
71192,214.500072985598
71193,215.312959818902
71194,215.362233941014
71195,216.024331387136
71196,215.651223444613
71197,213.831490621915
71198,212.637325490579
71199,212.361994360171
71200,212.30706696716
71201,211.113764573148
71202,210.357294891641
71203,210.450418441121
71204,211.077725518572
71205,212.435474175243
71206,212.081399960341
71207,212.336548021475
71208,213.687650905433
71209,213.599972715547
71210,213.779528948961
71211,213.302415458937
71212,213.949471112798
71213,215.130577459371
71214,215.978778697409
71215,217.406156985118
71216,217.258457916707
71217,216.874504263335
71218,215.430014855035
71219,214.260228059761
71220,214.200334382376
71221,213.757310364794
71222,212.350278211636
71223,212.57918977813
71224,212.337469850458
71225,212.395537768405
71226,211.877799736495
71227,213.897221169336
71228,215.111245284755
71229,216.51543021839
71230,217.075564710239
71231,216.645883890237
71232,216.062235607872
71233,214.613346770457
71234,212.657575836548
71235,209.506675083271
71236,210.167569902608
71237,212.080080213904
71238,213.310238748897
71239,213.759932285254
71240,212.89655546973
71241,209.351860064698
71242,205.664443283089
71243,202.383785086779
71244,204.551392365457
71245,204.490176640231
71246,203.348207801639
71247,201.618539915966
71248,205.41795176982
71249,207.263498254978
71250,206.835126204909
71251,209.933224230131
71252,211.570992400941
71253,212.600504261963
71254,212.056542711082
71255,208.086579685052
71256,207.165790546048
71257,207.909709716148
71258,208.616273418169
71259,209.58143116745
71260,208.646002710027
71261,206.928458240119
71262,202.525530764694
71263,200.796010664806
71264,197.690247113632
71265,196.529013344116
71266,195.842623844636
71267,196.840921456128
71268,193.979923889407
71269,192.354004067275
71270,196.975289111935
71271,201.406781462585
71272,203.410338815447
71273,203.736470439616
71274,200.951076993584
71275,200.117046955992
71276,198.963410596027
71277,197.883211961574
71278,196.764103554868
71279,195.980567777079
71280,196.685983102919
71281,194.86133423743
71282,194.910345282024
71283,193.44559489806
71284,195.969474196689
71285,195.005182747102
71286,191.908328248932
71287,192.309246177666
71288,194.249476695507
71289,195.801519468186
71290,196.062939555218
71291,194.534952491759
71292,193.1151627573
71293,192.644303468481
71294,190.324647282265
71295,187.355838076005
71296,186.603068160941
71297,186.933135910225
71298,187.981365688488
71299,188.057019383096
71300,188.458055370247
71301,191.740985521855
71302,190.710503243907
71303,187.083221086855
71304,188.345810760321
71305,189.01540903997
71306,187.221939272834
71307,188.051386278196
71308,188.116087056656
71309,189.896897642851
71310,193.484521238301
71311,193.190135895033
71312,191.29744004568
71313,189.991223207686
71314,190.961049479678
71315,191.697421113577
71316,192.832398350595
71317,193.124026953391
71318,193.034846423017
71319,194.198889437314
71320,191.990561603167
71321,193.216954304766
71322,194.443345849995
71323,194.873934418289
71324,193.633442056792
71325,191.978533919955
71326,192.506725374782
71327,192.199206876899
71328,193.311148203874
71329,191.868142911189
71330,190.197472889233
71331,188.871566760224
71332,190.177213968744
71333,190.685025941584
71334,189.195900636319
71335,187.550975220211
71336,186.569062181447
71337,186.651171139942
71338,187.333790187697
71339,185.782997368668
71340,184.488852913969
71341,184.107344827586
71342,184.011369819534
71343,185.203571428571
71344,186.654783314326
71345,186.168434473301
71346,187.272206023153
71347,186.976437062007
71348,184.380420295006
71349,182.992993447268
71350,183.097307557272
71351,183.376879534924
71352,182.23597826087
71353,181.139051367754
71354,180.844181481816
71355,181.375469131169
71356,182.446886860655
71357,183.120228403437
71358,183.997650976099
71359,182.082177263969
71360,178.708365825129
71361,180.83191315232
71362,183.957970544646
71363,184.823911992263
71364,182.477946897491
71365,180.720886414471
71366,182.379803714259
71367,184.492415250214
71368,185.418856720405
71369,187.282257689806
71370,187.44545582179
71371,187.883461909354
71372,189.993505373164
71373,189.447346720994
71374,187.233722171394
71375,182.359868615294
71376,180.507371302343
71377,178.402614904483
71378,178.744912860289
71379,181.874754925988
71380,180.841028128031
71381,179.81100867679
71382,181.822137879542
71383,183.547484650426
71384,184.472112401161
71385,183.732659104598
71386,183.813252275173
71387,184.188099444725
71388,187.77823063117
71389,187.958660032167
71390,185.689068985966
71391,182.898979992154
71392,179.559250075143
71393,177.428186780761
71394,179.810026418104
71395,183.414580616033
71396,187.824863349355
71397,190.121692060946
71398,190.865573898552
71399,191.930701385972
71400,186.629626102101
71401,182.677976315238
71402,181.468934911242
71403,183.914300178958
71404,185.945149046473
71405,188.548675707432
71406,189.413528852885
71407,195.199966254802
71408,193.57126474443
71409,191.142399647339
71410,192.689334252511
71411,192.892428179233
71412,191.020870293712
71413,191.268187672932
71414,191.758323274995
71415,191.289268892075
71416,187.325678236585
71417,188.113180551408
71418,188.790443349754
71419,186.392572609923
71420,184.698814109061
71421,182.829127287352
71422,182.485688169889
71423,184.688580673847
71424,186.025387409201
71425,184.645885568148
71426,186.003062360802
71427,186.96203684155
71428,184.712245229835
71429,180.512728322486
71430,178.85753909552
71431,178.10458676865
71432,179.136452594955
71433,180.509856549982
71434,182.613849872309
71435,182.850938910768
71436,182.889814261528
71437,179.875927542558
71438,179.039806587929
71439,178.689079054605
71440,176.569558924541
71441,177.210605260632
71442,176.557224824356
71443,175.145538655299
71444,175.715788023512
71445,177.604581269699
71446,178.299878429214
71447,177.744571455902
71448,177.151790697675
71449,176.173792428199
71450,175.610018639329
71451,177.166636380156
71452,177.763432042872
71453,179.558546010065
71454,182.627329895041
71455,182.050250705871
71456,181.95619889666
71457,182.414737802535
71458,182.92254784689
71459,180.907068486812
71460,179.653771238149
71461,179.826441072957
71462,179.352603769992
71463,180.346383495146
71464,181.450558867362
71465,182.250962677725
71466,182.936073500967
71467,183.271790557019
71468,183.032801600328
71469,183.97388776542
71470,183.77971532997
71471,182.245969447087
71472,180.731008212665
71473,180.895246193716
71474,181.18123982637
71475,180.191819539249
71476,180.311741904862
71477,179.647368688925
71478,179.719483036343
71479,179.481300772736
71480,180.970995584103
71481,182.825538059039
71482,182.326128400659
71483,182.492849270494
71484,182.890608021337
71485,182.110984884722
71486,182.069141176471
71487,181.106194084353
71488,181.11488100604
71489,179.054557256081
71490,177.507967438428
71491,177.891694963214
71492,177.350575780089
71493,177.468831959535
71494,178.886548851868
71495,179.706366946263
71496,179.218720690302
71497,179.201996552046
71498,179.795959496657
71499,179.598530279198
71500,176.792538213998
71501,176.308124426781
71502,177.888395183988
71503,180.698160238891
71504,181.555040526849
71505,181.187639254608
71506,179.92147307074
71507,179.506584593928
71508,179.895479547154
71509,179.977718477232
71510,179.040092325755
71511,178.654695192207
71512,177.958678006411
71513,177.542111760556
71514,178.917833231893
71515,179.506695281176
71516,180.551920722375
71517,178.13059318555
71518,176.176264632107
71519,178.301853653264
71520,181.504146787973
71521,183.863297513221
71522,185.817226774444
71523,186.516271442987
71524,185.235630055828
71525,184.204804280646
71526,183.868048433048
71527,181.307243258749
71528,178.174384508187
71529,174.914128181504
71530,176.311398053002
71531,176.031476711177
71532,175.493667400881
71533,176.369666533745
71534,177.084914712154
71535,177.501547606004
71536,176.738139281828
71537,176.70815211482
71538,176.579180327869
71539,179.005650466893
71540,179.760207811195
71541,178.300919231564
71542,176.012422360248
71543,175.697605846774
71544,179.506719079674
71545,183.141441207076
71546,185.155353375527
71547,183.014924407166
71548,181.539040340372
71549,181.693513944633
71550,175.966113059625
71551,174.394282674141
71552,174.749786582304
71553,174.48771071092
71554,177.082044849478
71555,177.793027797504
71556,177.004971446054
71557,177.394192323071
71558,177.076433440256
71559,177.244353501865
71560,178.013179085248
71561,182.241448905885
71562,183.584659685864
71563,181.440950106157
71564,177.84874587283
71565,174.3175
71566,172.123868653422
71567,173.229437706726
71568,174.794299376746
71569,175.639725347452
71570,178.418863487202
71571,178.059612189804
71572,177.135021203554
71573,172.810305836743
71574,172.949814422057
71575,175.849599483204
71576,178.43484595115
71577,177.735432136963
71578,176.288466384437
71579,174.719594594595
71580,175.066893830703
71581,176.908371849895
71582,177.766051300959
71583,179.038457502623
71584,179.346955301231
71585,178.833777753592
71586,181.501777251185
71587,177.629459517197
71588,178.273836216101
71589,181.033149868713
71590,177.888894815447
71591,178.250812093953
71592,182.279424317147
71593,183.244423152516
71594,182.746607197316
71595,181.10755995829
71596,177.256818181818
71597,178.713850837138
71598,178.948736747124
71599,179.107291666667
71600,179.52675745006
71601,181.556381349667
71602,184.118289124669
71603,185.8678835289
71604,186.768744778613
71605,186.446923879041
71606,185.054402780704
71607,181.683923481693
71608,178.60102739726
71609,180.515151515151
71610,183.89652495181
71611,183.82881654907
71612,180.480129439452
71613,172.490432464455
71614,168.501007049346
71615,165.82544735031
71616,169.462917222964
71617,173.089597229349
71618,173.441692367001
71619,174.654639015948
71620,174.675808314088
71621,176.518644117996
71622,174.653830867066
71623,171.504962739303
71624,171.261827923299
71625,173.430838360986
71626,177.79397615878
71627,177.483928571429
71628,176.045330997826
71629,181.627072921399
71630,183.171387568132
71631,180.902813040969
71632,179.221471471472
71633,179.635934393638
71634,179.500916870416
71635,179.74001529052
71636,179.251836928182
71637,181.152083819753
71638,188.428595505618
71639,193.265924252206
71640,193.214218733255
71641,194.030932379175
71642,196.212028160575
71643,198.514609428938
71644,198.526284348865
71645,195.903468516542
71646,192.309979446728
71647,191.97711000217
71648,194.276660747859
71649,192.507737731623
71650,192.250465777603
71651,193.22087306317
71652,193.747477347611
71653,193.108735002069
71654,195.881781914893
71655,199.146060429675
71656,198.321749428291
71657,196.965104672494
71658,199.437165775401
71659,198.71646788031
71660,196.864148451259
71661,192.266283726813
71662,190.876283559739
71663,190.453399873591
71664,188.988512128459
71665,183.42211365003
71666,186.95431316435
71667,190.509670487106
71668,194.158476658477
71669,192.622204153829
71670,191.023700045413
71671,189.62703722057
71672,187.907553595945
71673,185.675608259524
71674,185.052229528125
71675,187.957310297386
71676,188.110814276555
71677,186.624973525363
71678,186.554577464789
71679,186.37939882698
71680,186.035382486657
71681,186.216465843458
71682,190.518069461827
71683,195.725546749599
71684,194.847730776643
71685,192.346300763973
71686,187.61722370996
71687,185.327694983903
71688,186.427323103154
71689,185.931441622793
71690,188.27773937532
71691,187.925472872076
71692,184.982016033574
71693,182.181685885353
71694,182.093278444762
71695,184.913859111792
71696,186.7139693172
71697,188.737044449126
71698,188.074902423993
71699,187.823645541783
71700,189.435692224728
71701,189.329249179023
71702,185.773609501738
71703,182.643464861448
71704,181.819376152428
71705,184.282724628313
71706,183.172898843659
71707,183.048699148533
71708,181.651395690499
71709,183.379531235624
71710,185.02929492418
71711,187.942200956938
71712,187.760135135135
71713,186.446734582046
71714,187.205086362723
71715,186.27777096616
71716,186.398387172066
71717,186.126766455931
71718,187.807483338163
71719,188.738181732402
71720,190.11705681712
71721,192.930571374336
71722,191.009209233792
71723,189.488820934429
71724,187.738139087411
71725,186.222579639497
71726,183.097331799255
71727,181.174130481169
71728,181.915895061728
71729,182.144175224647
71730,186.355617046305
71731,188.651770340078
71732,187.733786721816
71733,186.228208886146
71734,183.828549007696
71735,180.694203241764
71736,180.667696053306
71737,180.864458272328
71738,182.145811993668
71739,183.586752857411
71740,182.528039731929
71741,182.554016159696
71742,181.65179288871
71743,182.824886516043
71744,184.206258257953
71745,183.59010591443
71746,184.71658776402
71747,183.930312157722
71748,183.896530632218
71749,184.740053342469
71750,186.422592943287
71751,187.69636606959
71752,187.999920601313
71753,185.453912466844
71754,185.091504263094
71755,187.951929060361
71756,186.832599530366
71757,186.088579433092
71758,185.139405256655
71759,183.797356766454
71760,183.60387560076
71761,183.439869109948
71762,182.104869008936
71763,179.848013371019
71764,181.559469311631
71765,182.334734563041
71766,184.071123867706
71767,185.089088103852
71768,187.946906263593
71769,192.282638327948
71770,193.663568820367
71771,188.964826730165
71772,186.179581673307
71773,184.416225902126
71774,181.022555915393
71775,180.485631900631
71776,183.791577383851
71777,185.147675195723
71778,184.695002964134
71779,182.777018524111
71780,186.974260523322
71781,188.945131673696
71782,190.955774778487
71783,192.293710691824
71784,193.265968708045
71785,190.831472408458
71786,192.733502285828
71787,197.415666927823
71788,200.394090569212
71789,196.082680924193
71790,190.991099761999
71791,187.246830183303
71792,186.905174793009
71793,184.647394835065
71794,183.153333846628
71795,182.235577959888
71796,181.476702459108
71797,184.292497900042
71798,187.561262189605
71799,188.964221235484
71800,190.556792384687
71801,191.773622349688
71802,192.042520803735
71803,193.014188649081
71804,193.887168141593
71805,193.016175891274
71806,193.525232078391
71807,185.41956407563
71808,181.667366252998
71809,180.892886763242
71810,180.369680270624
71811,180.06158993576
71812,181.727872244939
71813,183.934032964844
71814,189.381865757634
71815,189.263812482216
71816,186.350983648441
71817,186.894230769231
71818,185.595940085734
71819,184.357941233893
71820,183.534619397794
71821,180.945036242531
71822,181.073191020714
71823,180.187960405156
71824,182.274238457877
71825,186.881700167504
71826,186.114727025452
71827,183.159843288559
71828,183.28038112351
71829,182.9496980732
71830,181.405041152263
71831,183.099681866384
71832,184.959189883689
71833,185.960379516385
71834,184.857554686727
71835,182.577452059101
71836,183.982131964213
71837,184.590496175096
71838,187.174191091501
71839,187.200335588204
71840,186.923783114366
71841,186.286766319254
71842,186.955265054896
71843,183.457496615524
71844,180.097465289931
71845,179.977474002971
71846,178.359569224175
71847,178.414303456841
71848,177.662901790389
71849,179.038700505476
71850,179.496053479381
71851,180.005915900579
71852,182.849989402289
71853,184.822481214943
71854,185.441861383012
71855,182.177346088072
71856,181.331800416884
71857,182.46585589253
71858,186.1416163142
71859,189.835648148148
71860,190.454760770615
71861,188.883106694561
71862,186.636397608371
71863,182.277503576538
71864,181.390112980534
71865,178.213859684594
71866,176.861327063173
71867,175.723162424754
71868,176.836091188524
71869,174.988430368949
71870,175.952504973301
71871,177.835283219978
71872,180.372740494494
71873,183.643402061856
71874,182.742442228553
71875,179.06222478507
71876,180.11853382696
71877,181.383544303797
71878,181.246242436073
71879,179.647533711853
71880,181.084753981217
71881,181.290311995154
71882,180.48928124348
71883,178.428022488137
71884,179.957052040213
71885,185.442682527811
71886,187.824132374814
71887,186.274229911845
71888,181.744026456133
71889,181.223605577689
71890,181.971640755136
71891,182.980568868514
71892,183.32231482474
71893,185.390969398673
71894,186.064515705431
71895,185.720341750109
71896,188.625673781803
71897,190.957521186441
71898,195.514398385914
71899,195.977042423606
71900,192.432557397959
71901,187.481617281495
71902,189.81633808927
71903,193.867443053007
71904,198.064231504086
71905,199.718629444271
71906,195.429027905082
71907,187.823022798346
71908,185.695469459869
71909,186.192338955497
71910,186.280942700454
71911,187.113694329998
71912,189.012919799499
71913,188.37631698916
71914,186.475548211907
71915,184.64422500749
71916,184.565837937385
71917,184.932525773196
71918,186.25113602317
71919,183.919701006513
71920,182.131760714634
71921,180.21487102405
71922,181.867577224527
71923,184.911300678775
71924,181.426207039528
71925,179.174305296531
71926,178.264100722987
71927,179.425490883591
71928,177.678743182945
71929,176.990725806452
71930,176.260616113744
71931,173.772469502974
71932,172.337915872007
71933,173.501985775101
71934,175.187474520995
71935,178.244091616417
71936,176.715468007682
71937,176.334028755279
71938,175.558537463977
71939,174.36595263438
71940,174.225990934008
71941,173.523600868775
71942,174.313240270728
71943,175.660829091883
71944,176.296928869534
71945,176.542281471797
71946,175.154981090764
71947,174.21262658539
71948,172.87723910637
71949,174.398754152824
71950,177.868916543301
71951,177.8413391887
71952,178.076024570724
71953,178.385616578195
71954,177.812246855681
71955,178.422244684037
71956,179.853157972587
71957,179.180793157076
71958,179.597929936306
71959,179.944006915098
71960,180.342700195313
71961,181.290750828991
71962,181.993302717183
71963,183.379227733935
71964,182.335163405495
71965,182.327573713143
71966,182.933672742808
71967,180.653517675017
71968,178.093601206222
71969,177.37709314495
71970,178.168373240916
71971,179.163040075141
71972,177.723951196374
71973,177.922271349166
71974,178.818429178901
71975,175.545649276466
71976,174.477364044104
71977,173.73079622006
71978,175.46026310835
71979,177.640308440084
71980,179.515742964997
71981,178.743873314883
71982,178.659971777987
71983,179.139708620369
71984,178.932586533902
71985,176.500943253848
71986,178.16934538971
71987,180.302846247096
71988,179.267580872011
71989,179.459259259259
71990,178.61057645215
71991,178.260636707852
71992,179.357526073004
71993,180.121676916973
71994,180.019010259505
71995,178.094390862944
71996,174.972991653625
71997,175.374590163935
71998,177.9526904474
71999,179.357184028506
72000,180.314111045771
72001,180.115619228152
72002,180.459942084942
72003,179.996590453269
72004,181.557412084709
72005,181.809545454545
72006,179.008928571429
72007,180.368655913978
72008,182.568711102189
72009,185.792453990749
72010,186.213565779321
72011,184.432188913483
72012,184.607941568329
72013,183.397771130838
72014,182.45728597919
72015,183.582549246176
72016,186.075016469038
72017,187.392806342851
72018,186.212780093799
72019,183.02121603784
72020,182.689599483204
72021,184.766802531068
72022,184.531275444923
72023,183.954932168315
72024,186.712520752629
72025,190.532819225251
72026,192.338379015951
72027,198.442971511749
72028,199.266140857062
72029,199.231108102973
72030,202.392686122154
72031,204.090240524141
72032,205.183704635286
72033,201.205441716606
72034,194.293846071733
72035,193.913615499573
72036,192.127426916713
72037,194.161164890146
72038,191.918519193392
72039,188.248277785068
72040,189.527548001449
72041,187.627924689252
72042,184.783465808731
72043,179.624630345769
72044,179.089461703267
72045,180.72973741202
72046,181.817689324818
72047,182.651129864304
72048,183.481815129812
72049,182.745278443455
72050,184.582217759929
72051,184.466818598785
72052,185.021263864565
72053,184.763771669708
72054,188.340891299486
72055,191.068413830955
72056,192.43648257402
72057,192.156187282138
72058,194.782139854996
72059,196.118659322945
72060,197.59587799069
72061,196.334613620729
72062,196.183716382728
72063,194.678600925008
72064,193.779929577465
72065,192.175075739921
72066,200.802291827933
72067,204.136443932412
72068,204.955768486256
72069,203.555369458128
72070,198.84315364942
72071,194.181625459747
72072,193.650247194756
72073,196.197757683462
72074,200.764092694017
72075,203.15019417953
72076,202.58637327952
72077,203.12192568642
72078,203.514281230383
72079,199.845811694557
72080,196.117154601965
72081,199.919790942497
72082,208.080032399666
72083,209.610337243402
72084,214.729063977467
72085,214.215043695381
72086,210.930806288032
72087,212.766144092785
72088,213.286267895767
72089,208.133486017358
72090,205.180676855895
72091,206.100358339538
72092,207.197179077204
72093,208.494334987119
72094,209.542688091679
72095,212.342629584102
72096,215.661433649289
72097,217.605933042789
72098,215.709325684965
72099,215.552207521566
72100,216.916090819349
72101,218.384333877384
72102,216.99236591919
72103,215.991158407454
72104,218.058213495575
72105,220.88399339934
72106,218.863933030647
72107,219.093947628458
72108,221.790620328849
72109,223.277195401103
72110,223.989107219137
72111,224.598906284699
72112,222.921426932783
72113,223.743268690275
72114,221.921484586263
72115,221.512607758621
72116,223.352211215763
72117,222.37134548075
72118,222.142089112863
72119,221.775667986145
72120,222.090861824084
72121,224.518042071197
72122,224.168597423146
72123,224.933156654888
72124,226.108812729498
72125,225.276223063483
72126,224.277519513315
72127,222.81608656012
72128,222.02889064143
72129,223.54959069717
72130,226.597768487989
72131,226.432048949407
72132,227.013485895222
72133,229.733857315599
72134,230.049013486513
72135,228.411464157038
72136,226.563942891859
72137,227.817796077445
72138,229.220245774739
72139,226.726118760757
72140,223.203736237995
72141,222.392578350873
72142,223.715695106358
72143,225.143061926606
72144,225.215927281043
72145,223.129610075204
72146,223.156755424063
72147,224.500123031496
72148,224.503888438545
72149,225.656124497992
72150,224.713777130757
72151,223.79595314164
72152,224.55667519727
72153,224.267444000421
72154,224.247612273928
72155,223.621232479713
72156,222.488787991105
72157,220.363324591487
72158,221.261372765616
72159,224.561944804871
72160,225.752383987761
72161,227.088701974103
72162,226.241863755812
72163,225.762935360835
72164,226.809014575412
72165,226.595389486006
72166,224.93222331301
72167,224.335394301194
72168,223.873547215496
72169,222.195843144358
72170,222.536732355637
72171,224.294077757685
72172,226.10378649635
72173,226.956910569106
72174,226.948148240455
72175,227.180065968375
72176,225.247560113154
72177,224.992214532872
72178,225.911266051364
72179,226.546935648621
72180,227.346857752786
72181,227.21586846809
72182,225.735387991223
72183,226.273479068367
72184,226.471812749004
72185,226.302703228316
72186,225.366326192056
72187,225.804597013497
72188,225.704489051095
72189,225.246111002061
72190,225.097374206156
72191,226.165055385224
72192,225.81827065809
72193,226.175911330049
72194,225.690789473684
72195,224.521777085693
72196,223.863270131301
72197,224.381309733692
72198,224.785886867538
72199,225.051915754403
72200,226.15549314269
72201,226.389216163583
72202,226.098562827734
72203,225.804757938064
72204,223.22363308679
72205,222.558955739972
72206,221.075178970917
72207,221.465203000883
72208,222.104015634553
72209,221.66646044977
72210,222.732270056095
72211,225.385689458147
72212,224.756849804632
72213,223.328025108867
72214,223.846223529412
72215,225.070077944573
72216,226.036091549296
72217,225.466024887321
72218,224.781857976654
72219,225.664614614615
72220,225.327532597793
72221,225.326262056228
